year,month,day,hour,day_of_week,temperature_F,demand_actual
2019,8,6,9,2,68.69,12335
2019,8,6,10,2,69.12,13225
2019,8,6,11,2,69.10,14485
2019,8,6,12,2,71.02,15704
2019,8,6,13,2,73.46,16746
2019,8,6,14,2,77.53,17589
2019,8,6,15,2,82.53,18205
2019,8,6,16,2,84.44,18451
2019,8,6,17,2,86.25,18544
2019,8,6,18,2,87.22,18510
2019,8,6,19,2,88.01,18167
2019,8,6,20,2,88.35,17397
2019,8,6,21,2,86.97,16717
2019,8,6,22,2,85.46,15910
2019,8,6,23,2,84.14,14604
2019,8,7,0,3,82.29,13298
2019,8,7,1,3,80.33,12228
2019,8,7,2,3,79.20,11469
2019,8,7,3,3,77.18,10906
2019,8,7,4,3,75.93,10605
2019,8,7,5,3,74.70,10541
2019,8,7,6,3,73.59,10891
2019,8,7,7,3,73.20,11585
2019,8,7,8,3,72.26,12145
2019,8,7,9,3,71.74,12877
2019,8,7,10,3,72.09,13776
2019,8,7,11,3,72.12,14779
2019,8,7,12,3,73.61,15848
2019,8,7,13,3,76.58,16718
2019,8,7,14,3,79.95,17519
2019,8,7,15,3,83.66,18191
2019,8,7,16,3,85.24,18784
2019,8,7,17,3,87.05,19151
2019,8,7,18,3,88.70,19163
2019,8,7,19,3,89.55,18778
2019,8,7,20,3,90.39,17932
2019,8,7,21,3,89.60,17023
2019,8,7,22,3,88.36,16092
2019,8,7,23,3,87.01,14601
2019,8,8,0,4,84.70,13195
2019,8,8,1,4,82.11,12101
2019,8,8,2,4,80.20,11293
2019,8,8,3,4,77.76,10692
2019,8,8,4,4,76.25,10360
2019,8,8,5,4,74.94,10288
2019,8,8,6,4,72.96,10652
2019,8,8,7,4,72.44,11326
2019,8,8,8,4,71.50,11948
2019,8,8,9,4,70.32,12714
2019,8,8,10,4,70.21,13710
2019,8,8,11,4,70.33,14904
2019,8,8,12,4,72.15,16020
2019,8,8,13,4,76.01,17032
2019,8,8,14,4,80.19,17839
2019,8,8,15,4,85.10,18538
2019,8,8,16,4,87.02,18959
2019,8,8,17,4,89.22,19217
2019,8,8,18,4,90.19,19083
2019,8,8,19,4,90.95,18661
2019,8,8,20,4,91.39,17821
2019,8,8,21,4,91.43,17007
2019,8,8,22,4,89.23,16095
2019,8,8,23,4,88.40,14641
2019,8,9,0,5,85.02,13236
2019,8,9,1,5,82.14,12064
2019,8,9,2,5,80.06,11244
2019,8,9,3,5,77.33,10669
2019,8,9,4,5,75.46,10307
2019,8,9,5,5,74.42,10223
2019,8,9,6,5,73.29,10507
2019,8,9,7,5,72.96,11074
2019,8,9,8,5,71.75,11594
2019,8,9,9,5,70.80,12401
2019,8,9,10,5,69.77,13427
2019,8,9,11,5,69.77,14679
2019,8,9,12,5,72.44,15836
2019,8,9,13,5,76.78,17027
2019,8,9,14,5,81.11,17945
2019,8,9,15,5,86.36,18685
2019,8,9,16,5,88.21,19171
2019,8,9,17,5,90.28,19310
2019,8,9,18,5,91.06,19513
2019,8,9,19,5,91.94,19053
2019,8,9,20,5,92.69,18065
2019,8,9,21,5,93.26,17055
2019,8,9,22,5,90.84,16097
2019,8,9,23,5,89.82,14798
2019,8,10,0,6,86.46,13426
2019,8,10,1,6,83.76,12255
2019,8,10,2,6,81.56,11409
2019,8,10,3,6,77.93,10758
2019,8,10,4,6,76.47,10342
2019,8,10,5,6,75.00,10092
2019,8,10,6,6,74.04,10118
2019,8,10,7,6,73.11,10223
2019,8,10,8,6,72.54,10523
2019,8,10,9,6,71.91,11376
2019,8,10,10,6,72.03,12424
2019,8,10,11,6,71.55,13395
2019,8,10,12,6,73.61,14259
2019,8,10,13,6,76.08,14950
2019,8,10,14,6,79.13,15653
2019,8,10,15,6,82.72,16290
2019,8,10,16,6,84.00,16851
2019,8,10,17,6,85.05,17192
2019,8,10,18,6,86.27,17382
2019,8,10,19,6,86.96,17139
2019,8,10,20,6,86.92,16524
2019,8,10,21,6,86.74,15848
2019,8,10,22,6,85.28,15180
2019,8,10,23,6,84.17,14175
2019,8,11,0,7,82.80,13072
2019,8,11,1,7,80.98,12088
2019,8,11,2,7,79.68,11371
2019,8,11,3,7,77.40,10803
2019,8,11,4,7,76.15,10397
2019,8,11,5,7,74.58,10134
2019,8,11,6,7,74.03,10045
2019,8,11,7,7,73.72,9999
2019,8,11,8,7,72.90,10265
2019,8,11,9,7,71.71,11143
2019,8,11,10,7,71.21,12200
2019,8,11,11,7,71.07,13230
2019,8,11,12,7,72.64,14202
2019,8,11,13,7,75.05,15145
2019,8,11,14,7,78.26,15955
2019,8,11,15,7,82.45,16635
2019,8,11,16,7,83.94,17182
2019,8,11,17,7,85.48,17573
2019,8,11,18,7,86.46,17786
2019,8,11,19,7,87.80,17585
2019,8,11,20,7,88.18,16897
2019,8,11,21,7,88.71,16263
2019,8,11,22,7,87.00,15413
2019,8,11,23,7,85.80,14188
2019,8,12,0,1,83.40,12919
2019,8,12,1,1,81.34,11908
2019,8,12,2,1,79.90,11209
2019,8,12,3,1,77.52,10708
2019,8,12,4,1,76.09,10420
2019,8,12,5,1,75.22,10427
2019,8,12,6,1,74.37,10885
2019,8,12,7,1,73.91,11684
2019,8,12,8,1,72.63,12327
2019,8,12,9,1,71.56,13020
2019,8,12,10,1,71.95,13934
2019,8,12,11,1,71.71,15137
2019,8,12,12,1,73.52,16377
2019,8,12,13,1,75.97,17400
2019,8,12,14,1,78.99,18248
2019,8,12,15,1,83.29,18780
2019,8,12,16,1,85.45,19018
2019,8,12,17,1,87.23,19117
2019,8,12,18,1,87.84,19040
2019,8,12,19,1,88.67,18724
2019,8,12,20,1,89.32,18091
2019,8,12,21,1,88.41,17530
2019,8,12,22,1,87.40,16699
2019,8,12,23,1,85.98,15301
2019,8,13,0,2,84.17,13944
2019,8,13,1,2,82.98,12961
2019,8,13,2,2,81.84,12262
2019,8,13,3,2,79.83,11819
2019,8,13,4,2,78.97,11575
2019,8,13,5,2,77.84,11564
2019,8,13,6,2,77.14,12009
2019,8,13,7,2,76.83,12802
2019,8,13,8,2,76.52,13386
2019,8,13,9,2,75.50,14191
2019,8,13,10,2,75.55,15323
2019,8,13,11,2,75.98,16782
2019,8,13,12,2,77.19,18224
2019,8,13,13,2,79.69,19363
2019,8,13,14,2,82.98,20229
2019,8,13,15,2,87.53,20515
2019,8,13,16,2,89.35,20194
2019,8,13,17,2,91.47,19314
2019,8,13,18,2,92.28,18487
2019,8,13,19,2,92.58,17804
2019,8,13,20,2,92.58,17179
2019,8,13,21,2,89.28,16747
2019,8,13,22,2,87.25,16010
2019,8,13,23,2,85.08,14762
2019,8,14,0,3,81.99,13589
2019,8,14,1,3,80.88,12618
2019,8,14,2,3,79.87,11931
2019,8,14,3,3,78.16,11399
2019,8,14,4,3,77.52,11108
2019,8,14,5,3,76.78,11078
2019,8,14,6,3,76.24,11521
2019,8,14,7,3,76.09,12312
2019,8,14,8,3,76.05,12773
2019,8,14,9,3,75.14,13293
2019,8,14,10,3,73.87,14171
2019,8,14,11,3,73.75,15322
2019,8,14,12,3,74.32,16566
2019,8,14,13,3,76.24,17761
2019,8,14,14,3,80.03,18791
2019,8,14,15,3,84.90,19408
2019,8,14,16,3,86.98,19608
2019,8,14,17,3,89.30,19420
2019,8,14,18,3,90.27,18949
2019,8,14,19,3,90.84,18363
2019,8,14,20,3,89.23,17538
2019,8,14,21,3,89.68,16909
2019,8,14,22,3,86.13,16183
2019,8,14,23,3,83.46,14890
2019,8,15,0,4,81.04,13684
2019,8,15,1,4,79.34,12672
2019,8,15,2,4,78.47,11861
2019,8,15,3,4,77.21,11340
2019,8,15,4,4,75.80,11001
2019,8,15,5,4,74.75,10931
2019,8,15,6,4,74.12,11323
2019,8,15,7,4,74.05,12047
2019,8,15,8,4,73.29,12593
2019,8,15,9,4,72.10,13114
2019,8,15,10,4,72.83,13844
2019,8,15,11,4,73.13,15060
2019,8,15,12,4,74.65,16133
2019,8,15,13,4,76.92,17179
2019,8,15,14,4,79.67,18100
2019,8,15,15,4,83.46,18743
2019,8,15,16,4,84.70,19239
2019,8,15,17,4,86.94,19586
2019,8,15,18,4,88.10,19549
2019,8,15,19,4,88.60,19282
2019,8,15,20,4,89.49,18463
2019,8,15,21,4,90.56,17815
2019,8,15,22,4,86.67,16928
2019,8,15,23,4,85.85,15452
2019,8,16,0,5,83.72,14086
2019,8,16,1,5,81.31,12899
2019,8,16,2,5,79.70,12045
2019,8,16,3,5,77.11,11406
2019,8,16,4,5,75.59,11009
2019,8,16,5,5,74.78,10902
2019,8,16,6,5,73.90,11206
2019,8,16,7,5,73.28,11850
2019,8,16,8,5,72.44,12339
2019,8,16,9,5,71.47,13001
2019,8,16,10,5,72.71,14056
2019,8,16,11,5,72.88,15277
2019,8,16,12,5,73.87,16527
2019,8,16,13,5,75.74,17598
2019,8,16,14,5,78.59,18508
2019,8,16,15,5,82.62,19071
2019,8,16,16,5,84.31,19336
2019,8,16,17,5,85.86,19547
2019,8,16,18,5,86.14,19388
2019,8,16,19,5,87.40,18916
2019,8,16,20,5,88.42,17984
2019,8,16,21,5,89.00,17240
2019,8,16,22,5,86.90,16534
2019,8,16,23,5,84.65,15174
2019,8,17,0,6,83.17,13874
2019,8,17,1,6,81.56,12701
2019,8,17,2,6,79.75,11837
2019,8,17,3,6,76.85,11193
2019,8,17,4,6,75.89,10736
2019,8,17,5,6,74.70,10505
2019,8,17,6,6,74.03,10488
2019,8,17,7,6,73.77,10637
2019,8,17,8,6,73.15,10892
2019,8,17,9,6,72.52,11777
2019,8,17,10,6,72.92,12896
2019,8,17,11,6,72.77,14207
2019,8,17,12,6,74.26,15616
2019,8,17,13,6,76.09,16767
2019,8,17,14,6,80.09,17611
2019,8,17,15,6,83.76,18022
2019,8,17,16,6,86.68,18101
2019,8,17,17,6,89.14,17946
2019,8,17,18,6,88.52,17569
2019,8,17,19,6,87.64,16889
2019,8,17,20,6,86.86,16160
2019,8,17,21,6,84.75,15651
2019,8,17,22,6,83.11,14936
2019,8,17,23,6,83.23,13867
2019,8,18,0,7,81.37,12716
2019,8,18,1,7,79.89,11707
2019,8,18,2,7,79.00,10998
2019,8,18,3,7,76.79,10453
2019,8,18,4,7,75.43,10075
2019,8,18,5,7,73.79,9830
2019,8,18,6,7,73.08,9766
2019,8,18,7,7,73.09,9870
2019,8,18,8,7,72.55,10134
2019,8,18,9,7,72.30,11160
2019,8,18,10,7,72.12,12405
2019,8,18,11,7,72.14,13736
2019,8,18,12,7,73.13,15112
2019,8,18,13,7,75.94,16408
2019,8,18,14,7,80.13,17325
2019,8,18,15,7,84.37,18219
2019,8,18,16,7,86.55,18432
2019,8,18,17,7,89.16,18525
2019,8,18,18,7,90.07,18508
2019,8,18,19,7,91.08,18089
2019,8,18,20,7,91.40,17342
2019,8,18,21,7,91.13,16781
2019,8,18,22,7,88.16,15906
2019,8,18,23,7,85.76,14612
2019,8,19,0,1,83.46,13341
2019,8,19,1,1,81.47,12310
2019,8,19,2,1,79.45,11591
2019,8,19,3,1,78.08,11097
2019,8,19,4,1,77.05,10768
2019,8,19,5,1,76.54,10727
2019,8,19,6,1,75.76,11222
2019,8,19,7,1,75.54,12139
2019,8,19,8,1,74.70,12668
2019,8,19,9,1,73.90,13477
2019,8,19,10,1,73.49,14556
2019,8,19,11,1,73.46,15923
2019,8,19,12,1,74.81,17406
2019,8,19,13,1,77.38,18747
2019,8,19,14,1,81.72,19622
2019,8,19,15,1,86.94,20056
2019,8,19,16,1,89.27,19731
2019,8,19,17,1,91.49,18956
2019,8,19,18,1,92.26,18032
2019,8,19,19,1,92.11,17083
2019,8,19,20,1,90.43,16250
2019,8,19,21,1,88.08,15867
2019,8,19,22,1,81.13,15041
2019,8,19,23,1,78.88,13831
2019,8,20,0,2,77.61,12675
2019,8,20,1,2,77.20,11759
2019,8,20,2,2,76.46,11133
2019,8,20,3,2,74.85,10689
2019,8,20,4,2,74.54,10457
2019,8,20,5,2,73.61,10500
2019,8,20,6,2,73.50,11005
2019,8,20,7,2,73.17,11990
2019,8,20,8,2,72.89,12454
2019,8,20,9,2,72.35,12880
2019,8,20,10,2,72.66,13489
2019,8,20,11,2,72.89,14369
2019,8,20,12,2,73.72,15238
2019,8,20,13,2,75.98,15996
2019,8,20,14,2,78.74,16566
2019,8,20,15,2,82.44,16794
2019,8,20,16,2,83.55,16949
2019,8,20,17,2,84.58,17052
2019,8,20,18,2,84.04,16973
2019,8,20,19,2,84.26,16675
2019,8,20,20,2,84.04,16114
2019,8,20,21,2,83.76,15853
2019,8,20,22,2,83.10,15053
2019,8,20,23,2,81.58,13871
2019,8,21,0,3,80.06,12671
2019,8,21,1,3,78.65,11706
2019,8,21,2,3,77.84,11090
2019,8,21,3,3,76.31,10704
2019,8,21,4,3,75.02,10528
2019,8,21,5,3,73.77,10609
2019,8,21,6,3,73.64,11131
2019,8,21,7,3,73.29,12215
2019,8,21,8,3,72.86,12693
2019,8,21,9,3,72.10,13088
2019,8,21,10,3,72.68,13685
2019,8,21,11,3,72.71,14668
2019,8,21,12,3,73.11,15898
2019,8,21,13,3,74.41,17136
2019,8,21,14,3,77.18,18192
2019,8,21,15,3,82.26,19178
2019,8,21,16,3,84.45,19720
2019,8,21,17,3,86.81,19851
2019,8,21,18,3,87.93,19382
2019,8,21,19,3,89.67,18168
2019,8,21,20,3,90.70,17090
2019,8,21,21,3,91.28,16606
2019,8,21,22,3,87.51,15808
2019,8,21,23,3,84.78,14464
2019,8,22,0,4,82.30,13274
2019,8,22,1,4,80.87,12262
2019,8,22,2,4,79.85,11579
2019,8,22,3,4,78.23,11078
2019,8,22,4,4,76.99,10784
2019,8,22,5,4,76.29,10761
2019,8,22,6,4,75.63,11226
2019,8,22,7,4,75.15,12160
2019,8,22,8,4,74.61,12647
2019,8,22,9,4,73.99,13392
2019,8,22,10,4,73.60,14391
2019,8,22,11,4,73.61,15679
2019,8,22,12,4,74.55,17132
2019,8,22,13,4,76.95,18341
2019,8,22,14,4,81.52,19260
2019,8,22,15,4,86.61,19456
2019,8,22,16,4,89.20,19347
2019,8,22,17,4,90.78,18496
2019,8,22,18,4,91.07,17517
2019,8,22,19,4,89.83,16878
2019,8,22,20,4,89.45,16201
2019,8,22,21,4,85.31,15920
2019,8,22,22,4,81.79,15145
2019,8,22,23,4,79.38,13944
2019,8,23,0,5,78.00,12784
2019,8,23,1,5,76.92,11903
2019,8,23,2,5,76.33,11261
2019,8,23,3,5,75.46,10822
2019,8,23,4,5,74.83,10545
2019,8,23,5,5,74.14,10568
2019,8,23,6,5,73.82,10996
2019,8,23,7,5,73.74,11898
2019,8,23,8,5,73.30,12329
2019,8,23,9,5,73.39,12933
2019,8,23,10,5,72.81,13824
2019,8,23,11,5,72.87,14959
2019,8,23,12,5,74.20,16090
2019,8,23,13,5,76.69,17117
2019,8,23,14,5,80.14,17948
2019,8,23,15,5,84.13,18586
2019,8,23,16,5,86.38,18822
2019,8,23,17,5,88.41,18664
2019,8,23,18,5,89.23,18244
2019,8,23,19,5,90.41,17342
2019,8,23,20,5,88.94,16219
2019,8,23,21,5,86.34,15526
2019,8,23,22,5,83.65,14573
2019,8,23,23,5,79.21,13533
2019,8,24,0,6,77.33,12443
2019,8,24,1,6,76.07,11556
2019,8,24,2,6,75.08,10863
2019,8,24,3,6,73.65,10387
2019,8,24,4,6,72.92,10041
2019,8,24,5,6,71.90,9872
2019,8,24,6,6,71.40,9895
2019,8,24,7,6,70.83,10088
2019,8,24,8,6,70.14,10255
2019,8,24,9,6,69.11,10704
2019,8,24,10,6,68.62,11116
2019,8,24,11,6,68.54,11417
2019,8,24,12,6,68.16,11511
2019,8,24,13,6,68.38,11529
2019,8,24,14,6,68.45,11464
2019,8,24,15,6,69.68,11365
2019,8,24,16,6,69.61,11271
2019,8,24,17,6,70.00,11179
2019,8,24,18,6,70.08,11122
2019,8,24,19,6,70.56,10996
2019,8,24,20,6,70.36,10887
2019,8,24,21,6,70.25,11053
2019,8,24,22,6,66.85,10773
2019,8,24,23,6,66.09,10205
2019,8,25,0,7,65.99,9550
2019,8,25,1,7,65.57,8960
2019,8,25,2,7,65.09,8515
2019,8,25,3,7,64.54,8275
2019,8,25,4,7,64.62,8132
2019,8,25,5,7,64.35,8078
2019,8,25,6,7,64.21,8167
2019,8,25,7,7,64.08,8361
2019,8,25,8,7,64.15,8584
2019,8,25,9,7,63.77,9252
2019,8,25,10,7,63.82,9803
2019,8,25,11,7,63.96,10175
2019,8,25,12,7,64.13,10536
2019,8,25,13,7,65.34,10899
2019,8,25,14,7,67.51,11195
2019,8,25,15,7,71.50,11636
2019,8,25,16,7,72.43,11975
2019,8,25,17,7,73.46,12339
2019,8,25,18,7,74.47,12544
2019,8,25,19,7,75.07,12515
2019,8,25,20,7,75.49,12327
2019,8,25,21,7,75.69,12444
2019,8,25,22,7,73.31,11954
2019,8,25,23,7,72.85,11009
2019,8,26,0,1,71.77,10082
2019,8,26,1,1,70.80,9383
2019,8,26,2,1,70.29,8929
2019,8,26,3,1,68.72,8678
2019,8,26,4,1,68.08,8486
2019,8,26,5,1,67.32,8642
2019,8,26,6,1,66.56,9271
2019,8,26,7,1,66.37,10378
2019,8,26,8,1,66.07,10817
2019,8,26,9,1,65.39,11137
2019,8,26,10,1,65.00,11571
2019,8,26,11,1,64.77,12028
2019,8,26,12,1,65.52,12586
2019,8,26,13,1,67.26,13140
2019,8,26,14,1,70.15,13660
2019,8,26,15,1,73.83,13984
2019,8,26,16,1,75.71,14129
2019,8,26,17,1,77.00,14266
2019,8,26,18,1,77.38,14183
2019,8,26,19,1,78.05,14052
2019,8,26,20,1,78.63,13786
2019,8,26,21,1,78.25,13791
2019,8,26,22,1,75.93,13108
2019,8,26,23,1,75.20,12034
2019,8,27,0,2,73.51,10991
2019,8,27,1,2,72.64,10240
2019,8,27,2,2,71.91,9772
2019,8,27,3,2,70.68,9510
2019,8,27,4,2,69.97,9364
2019,8,27,5,2,69.33,9468
2019,8,27,6,2,69.17,10042
2019,8,27,7,2,68.69,11197
2019,8,27,8,2,68.59,11633
2019,8,27,9,2,68.42,11826
2019,8,27,10,2,67.82,12039
2019,8,27,11,2,67.74,12247
2019,8,27,12,2,67.90,12418
2019,8,27,13,2,68.11,12642
2019,8,27,14,2,68.65,12860
2019,8,27,15,2,70.65,13068
2019,8,27,16,2,72.53,13260
2019,8,27,17,2,73.39,13421
2019,8,27,18,2,73.87,13531
2019,8,27,19,2,74.19,13554
2019,8,27,20,2,74.86,13522
2019,8,27,21,2,74.74,13707
2019,8,27,22,2,74.80,13175
2019,8,27,23,2,74.46,12204
2019,8,28,0,3,73.99,11173
2019,8,28,1,3,73.41,10431
2019,8,28,2,3,72.60,9980
2019,8,28,3,3,71.73,9657
2019,8,28,4,3,71.24,9506
2019,8,28,5,3,71.20,9606
2019,8,28,6,3,70.75,10166
2019,8,28,7,3,70.74,11352
2019,8,28,8,3,70.55,11831
2019,8,28,9,3,70.40,12155
2019,8,28,10,3,70.28,12545
2019,8,28,11,3,70.33,13264
2019,8,28,12,3,71.00,14041
2019,8,28,13,3,72.59,14988
2019,8,28,14,3,74.83,15990
2019,8,28,15,3,77.93,16801
2019,8,28,16,3,80.37,17411
2019,8,28,17,3,82.77,17846
2019,8,28,18,3,84.23,17811
2019,8,28,19,3,85.57,17488
2019,8,28,20,3,86.33,16502
2019,8,28,21,3,86.74,15795
2019,8,28,22,3,85.52,14647
2019,8,28,23,3,83.82,13121
2019,8,29,0,4,80.47,11692
2019,8,29,1,4,78.41,10650
2019,8,29,2,4,76.45,9953
2019,8,29,3,4,73.36,9449
2019,8,29,4,4,71.33,9132
2019,8,29,5,4,70.51,9142
2019,8,29,6,4,68.76,9587
2019,8,29,7,4,67.30,10543
2019,8,29,8,4,65.35,10880
2019,8,29,9,4,64.01,11244
2019,8,29,10,4,63.93,11875
2019,8,29,11,4,64.09,12571
2019,8,29,12,4,65.60,13215
2019,8,29,13,4,69.31,13718
2019,8,29,14,4,74.00,14480
2019,8,29,15,4,78.27,15179
2019,8,29,16,4,79.72,15778
2019,8,29,17,4,80.83,16167
2019,8,29,18,4,81.20,16257
2019,8,29,19,4,82.47,15901
2019,8,29,20,4,83.24,15040
2019,8,29,21,4,84.21,14451
2019,8,29,22,4,82.14,13529
2019,8,29,23,4,80.19,12214
2019,8,30,0,5,76.73,10993
2019,8,30,1,5,73.82,10075
2019,8,30,2,5,71.39,9442
2019,8,30,3,5,66.54,9039
2019,8,30,4,5,65.23,8860
2019,8,30,5,5,63.87,8851
2019,8,30,6,5,62.80,9346
2019,8,30,7,5,62.17,10276
2019,8,30,8,5,61.19,10559
2019,8,30,9,5,60.08,11005
2019,8,30,10,5,60.19,11617
2019,8,30,11,5,60.11,12296
2019,8,30,12,5,62.90,13076
2019,8,30,13,5,68.12,13889
2019,8,30,14,5,74.71,14767
2019,8,30,15,5,80.72,15493
2019,8,30,16,5,82.54,16152
2019,8,30,17,5,84.32,16555
2019,8,30,18,5,85.19,16709
2019,8,30,19,5,86.19,16192
2019,8,30,20,5,87.06,15125
2019,8,30,21,5,87.04,14414
2019,8,30,22,5,84.93,13404
2019,8,30,23,5,83.16,12290
2019,8,31,0,6,79.46,11093
2019,8,31,1,6,77.03,10138
2019,8,31,2,6,73.85,9470
2019,8,31,3,6,70.17,9011
2019,8,31,4,6,68.55,8719
2019,8,31,5,6,67.10,8560
2019,8,31,6,6,66.24,8576
2019,8,31,7,6,65.71,8739
2019,8,31,8,6,64.53,8927
2019,8,31,9,6,63.50,9677
2019,8,31,10,6,64.10,10627
2019,8,31,11,6,63.62,11671
2019,8,31,12,6,66.42,12744
2019,8,31,13,6,70.89,13759
2019,8,31,14,6,76.84,14664
2019,8,31,15,6,82.32,15379
2019,8,31,16,6,84.44,15918
2019,8,31,17,6,86.26,16341
2019,8,31,18,6,87.54,16431
2019,8,31,19,6,87.78,15978
2019,8,31,20,6,88.64,14982
2019,8,31,21,6,88.63,14308
2019,8,31,22,6,85.97,13361
2019,8,31,23,6,84.21,12238
2019,9,1,0,7,80.56,11113
2019,9,1,1,7,78.45,10218
2019,9,1,2,7,76.76,9545
2019,9,1,3,7,74.27,9105
2019,9,1,4,7,72.96,8781
2019,9,1,5,7,71.05,8607
2019,9,1,6,7,69.68,8549
2019,9,1,7,7,69.21,8581
2019,9,1,8,7,67.86,8809
2019,9,1,9,7,66.42,9633
2019,9,1,10,7,66.34,10563
2019,9,1,11,7,66.18,11461
2019,9,1,12,7,68.39,12340
2019,9,1,13,7,71.21,13184
2019,9,1,14,7,75.18,13930
2019,9,1,15,7,80.19,14602
2019,9,1,16,7,81.92,15109
2019,9,1,17,7,83.90,15470
2019,9,1,18,7,84.62,15569
2019,9,1,19,7,85.06,15199
2019,9,1,20,7,86.40,14359
2019,9,1,21,7,86.44,13891
2019,9,1,22,7,83.01,13065
2019,9,1,23,7,81.31,12052
2019,9,2,0,1,78.82,11026
2019,9,2,1,1,77.54,10149
2019,9,2,2,1,76.09,9504
2019,9,2,3,1,74.07,9085
2019,9,2,4,1,72.14,8820
2019,9,2,5,1,71.24,8733
2019,9,2,6,1,70.62,8849
2019,9,2,7,1,69.97,9068
2019,9,2,8,1,69.19,9123
2019,9,2,9,1,68.95,9865
2019,9,2,10,1,68.18,11030
2019,9,2,11,1,68.15,12310
2019,9,2,12,1,69.45,13498
2019,9,2,13,1,72.30,14567
2019,9,2,14,1,76.81,15474
2019,9,2,15,1,81.61,16182
2019,9,2,16,1,83.44,16763
2019,9,2,17,1,85.36,17178
2019,9,2,18,1,86.79,17358
2019,9,2,19,1,87.82,16984
2019,9,2,20,1,88.91,16211
2019,9,2,21,1,88.99,15681
2019,9,2,22,1,86.74,14531
2019,9,2,23,1,85.10,13066
2019,9,3,0,2,82.37,11813
2019,9,3,1,2,80.24,10842
2019,9,3,2,2,78.10,10138
2019,9,3,3,2,74.57,9698
2019,9,3,4,2,72.87,9415
2019,9,3,5,2,72.15,9441
2019,9,3,6,2,70.95,10012
2019,9,3,7,2,71.33,11113
2019,9,3,8,2,70.47,11580
2019,9,3,9,2,68.96,12252
2019,9,3,10,2,69.53,13159
2019,9,3,11,2,69.45,14257
2019,9,3,12,2,71.11,15401
2019,9,3,13,2,73.59,16514
2019,9,3,14,2,78.06,17588
2019,9,3,15,2,83.25,18327
2019,9,3,16,2,85.04,18670
2019,9,3,17,2,86.82,18919
2019,9,3,18,2,87.75,18956
2019,9,3,19,2,88.37,18625
2019,9,3,20,2,89.20,17786
2019,9,3,21,2,89.68,17151
2019,9,3,22,2,86.90,15848
2019,9,3,23,2,85.68,14242
2019,9,4,0,3,82.70,12861
2019,9,4,1,3,80.79,11752
2019,9,4,2,3,79.35,10994
2019,9,4,3,3,76.15,10465
2019,9,4,4,3,73.87,10138
2019,9,4,5,3,72.97,10105
2019,9,4,6,3,71.80,10578
2019,9,4,7,3,71.39,11659
2019,9,4,8,3,70.32,12058
2019,9,4,9,3,68.88,12468
2019,9,4,10,3,69.49,13257
2019,9,4,11,3,69.36,14353
2019,9,4,12,3,71.06,15560
2019,9,4,13,3,73.79,16697
2019,9,4,14,3,78.61,17698
2019,9,4,15,3,83.36,18500
2019,9,4,16,3,85.63,19002
2019,9,4,17,3,88.42,19059
2019,9,4,18,3,89.16,18803
2019,9,4,19,3,89.66,18312
2019,9,4,20,3,90.27,17560
2019,9,4,21,3,89.71,17094
2019,9,4,22,3,86.56,15966
2019,9,4,23,3,84.63,14508
2019,9,5,0,4,82.72,13195
2019,9,5,1,4,81.40,12213
2019,9,5,2,4,80.41,11517
2019,9,5,3,4,78.05,11028
2019,9,5,4,4,76.98,10769
2019,9,5,5,4,76.07,10798
2019,9,5,6,4,75.46,11328
2019,9,5,7,4,75.26,12442
2019,9,5,8,4,74.99,12898
2019,9,5,9,4,74.29,13184
2019,9,5,10,4,74.83,13640
2019,9,5,11,4,74.90,14314
2019,9,5,12,4,75.21,14951
2019,9,5,13,4,75.56,15558
2019,9,5,14,4,77.11,16070
2019,9,5,15,4,79.62,16377
2019,9,5,16,4,80.61,16591
2019,9,5,17,4,81.98,16637
2019,9,5,18,4,82.40,16431
2019,9,5,19,4,81.99,16043
2019,9,5,20,4,82.01,15698
2019,9,5,21,4,81.12,15632
2019,9,5,22,4,79.51,14832
2019,9,5,23,4,79.16,13628
2019,9,6,0,5,78.71,12496
2019,9,6,1,5,77.94,11626
2019,9,6,2,5,77.23,10983
2019,9,6,3,5,75.66,10536
2019,9,6,4,5,75.33,10264
2019,9,6,5,5,74.62,10193
2019,9,6,6,5,74.12,10655
2019,9,6,7,5,74.05,11649
2019,9,6,8,5,72.77,12028
2019,9,6,9,5,71.78,12426
2019,9,6,10,5,71.55,13204
2019,9,6,11,5,71.55,14127
2019,9,6,12,5,71.84,14941
2019,9,6,13,5,73.56,15805
2019,9,6,14,5,77.18,16707
2019,9,6,15,5,81.18,17382
2019,9,6,16,5,83.03,17886
2019,9,6,17,5,85.99,18232
2019,9,6,18,5,87.42,18098
2019,9,6,19,5,88.21,17377
2019,9,6,20,5,89.36,16120
2019,9,6,21,5,90.44,15314
2019,9,6,22,5,87.99,14175
2019,9,6,23,5,85.15,13016
2019,9,7,0,6,81.18,11808
2019,9,7,1,6,78.34,10787
2019,9,7,2,6,76.93,10082
2019,9,7,3,6,74.16,9582
2019,9,7,4,6,72.18,9252
2019,9,7,5,6,70.61,9097
2019,9,7,6,6,69.44,9151
2019,9,7,7,6,68.65,9371
2019,9,7,8,6,67.99,9609
2019,9,7,9,6,66.93,10403
2019,9,7,10,6,66.76,11514
2019,9,7,11,6,66.67,12852
2019,9,7,12,6,68.86,14096
2019,9,7,13,6,73.82,15156
2019,9,7,14,6,80.17,16083
2019,9,7,15,6,84.81,16786
2019,9,7,16,6,86.38,17317
